timestamp	phase	repo	system	query_id	control_json	metric	value
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 3}	latency_s	0.0931404579999997
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 5}	ndcg@10	0.8678171500675899
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 5}	latency_s	0.10390937500000064
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 5}	ndcg@10	0.8678171500675899
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 5}	latency_s	0.09925033299999964
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 7}	ndcg@10	0.8678171500675899
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 7}	latency_s	0.10242124999999991
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 7}	ndcg@10	0.8678171500675899
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 7}	latency_s	0.10236120900000056
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 10}	ndcg@10	0.8678171500675899
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 10}	latency_s	0.10707908400000044
2026-03-29T19:03:11+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 10}	ndcg@10	0.8678171500675899
